Year,Sex,Overall Position,Finish Time (min)
2023,Female,1525.0,67.65
2023,Female,1529.0,67.7
2023,Female,1533.0,67.75
2023,Female,1535.0,67.767
2023,Female,1549.0,67.9
2023,Female,1551.0,67.917
2023,Female,1555.0,67.95
2023,Female,1560.0,68.017
2023,Female,1561.0,68.033
2023,Female,1563.0,68.05
2023,Female,1568.0,68.117
2023,Female,1577.0,68.2
2023,Female,1586.0,68.267
2023,Female,1588.0,68.283
2023,Female,1594.0,68.4
2023,Female,1595.0,68.433
2023,Female,1595.0,68.433
2023,Female,1599.0,68.45
2023,Female,1601.0,68.467
2023,Female,1603.0,68.483
2023,Female,1603.0,68.483
2023,Female,1606.0,68.5
2023,Female,1611.0,68.567
2023,Female,1615.0,68.583
2023,Female,1619.0,68.6
2023,Female,1619.0,68.6
2023,Female,1622.0,68.633
2023,Female,1625.0,68.683
2023,Female,1630.0,68.717
2023,Female,1635.0,68.75
2023,Female,1635.0,68.75
2023,Female,1640.0,68.783
2023,Female,1645.0,68.883
2023,Female,1648.0,68.983
2023,Female,1649.0,69.017
2023,Female,1651.0,69.033
2023,Female,1653.0,69.067
2023,Female,1654.0,69.083
2023,Female,1655.0,69.1
2023,Female,1655.0,69.1
2023,Female,1658.0,69.117
2023,Female,1662.0,69.133
2023,Female,1664.0,69.167
2023,Female,1668.0,69.25
2023,Female,1671.0,69.267
2023,Female,1678.0,69.367
2023,Female,1680.0,69.4
2023,Female,1682.0,69.417
2023,Female,1688.0,69.467
2023,Female,1688.0,69.467
2023,Female,1696.0,69.6
2023,Female,1702.0,69.65
2023,Female,1702.0,69.65
2023,Female,1712.0,69.783
2023,Female,1715.0,69.817
2023,Female,1718.0,69.85
2023,Female,1720.0,69.9
2023,Female,1724.0,69.95
2023,Female,1726.0,70.017
2023,Female,1729.0,70.05
2023,Female,1730.0,70.067
2023,Female,1731.0,70.083
2023,Female,1738.0,70.183
2023,Female,1738.0,70.183
2023,Female,1742.0,70.25
2023,Female,1743.0,70.267
2023,Female,1746.0,70.283
2023,Female,1750.0,70.333
2023,Female,1750.0,70.333
2023,Female,1755.0,70.383
2023,Female,1761.0,70.55
2023,Female,1764.0,70.583
2023,Female,1766.0,70.6
2023,Female,1766.0,70.6
2023,Female,1768.0,70.617
2023,Female,1770.0,70.633
2023,Female,1774.0,70.717
2023,Female,1774.0,70.717
2023,Female,1776.0,70.733
2023,Female,1777.0,70.767
2023,Female,1777.0,70.767
2023,Female,1777.0,70.767
2023,Female,1781.0,70.817
2023,Female,1782.0,70.833
2023,Female,1782.0,70.833
2023,Female,1785.0,70.867
2023,Female,1796.0,71.067
2023,Female,1798.0,71.117
2023,Female,1811.0,71.283
2023,Female,1821.0,71.367
2023,Female,1825.0,71.45
2023,Female,1825.0,71.45
2023,Female,1827.0,71.483
2023,Female,1830.0,71.517
2023,Female,1830.0,71.517
2023,Female,1835.0,71.6
2023,Female,1838.0,71.65
2023,Female,1839.0,71.667
2023,Female,1840.0,71.683
2023,Female,1840.0,71.683
2023,Female,1844.0,71.75
2023,Female,1844.0,71.75
2023,Female,1844.0,71.75
2023,Female,1847.0,71.767
2023,Female,1852.0,71.817
2023,Female,1856.0,71.85
2023,Female,1859.0,71.917
2023,Female,1860.0,71.933
2023,Female,1863.0,71.967
2023,Female,1870.0,72.15
2023,Female,1873.0,72.2
2023,Female,1877.0,72.233
2023,Female,1881.0,72.283
2023,Female,1886.0,72.4
2023,Female,1887.0,72.417
2023,Female,1889.0,72.467
2023,Female,1890.0,72.483
2023,Female,1893.0,72.517
2023,Female,1894.0,72.55
2023,Female,1895.0,72.583
2023,Female,1898.0,72.6
2023,Female,1901.0,72.667
2023,Female,1903.0,72.717
2023,Female,1906.0,72.75
2023,Female,1908.0,72.767
2023,Female,1920.0,72.967
2023,Female,1922.0,73.033
2023,Female,1924.0,73.05
2023,Female,1924.0,73.05
2023,Female,1927.0,73.067
2023,Female,1927.0,73.067
2023,Female,1931.0,73.1
2023,Female,1933.0,73.133
2023,Female,1941.0,73.4
2023,Female,1942.0,73.417
2023,Female,1944.0,73.45
2023,Female,1945.0,73.467
2023,Female,1945.0,73.467
2023,Female,1949.0,73.517
2023,Female,1952.0,73.567
2023,Female,1953.0,73.583
2023,Female,1953.0,73.583
2023,Female,1956.0,73.633
2023,Female,1960.0,73.717
2023,Female,1964.0,73.783
2023,Female,1966.0,73.8
2023,Female,1967.0,73.817
2023,Female,1968.0,73.833
2023,Female,1970.0,73.85
2023,Female,1971.0,73.917
2023,Female,1974.0,74.033
2023,Female,1976.0,74.05
2023,Female,1980.0,74.133
2023,Female,1982.0,74.183
2023,Female,1982.0,74.183
2023,Female,1985.0,74.2
2023,Female,1988.0,74.25
2023,Female,1989.0,74.267
2023,Female,1989.0,74.267
2023,Female,1991.0,74.283
2023,Female,1996.0,74.367
2023,Female,1997.0,74.383
2023,Female,2002.0,74.5
2023,Female,2005.0,74.583
2023,Female,2005.0,74.583
2023,Female,2007.0,74.617
2023,Female,2010.0,74.667
2023,Female,2012.0,74.717
2023,Female,2015.0,74.85
2023,Female,2017.0,74.9
2023,Female,2020.0,74.917
2023,Female,2020.0,74.917
2023,Female,2024.0,74.983
2023,Female,2025.0,75.017
2023,Female,2027.0,75.083
2023,Female,2029.0,75.117
2023,Female,2032.0,75.25
2023,Female,2032.0,75.25
2023,Female,2035.0,75.283
2023,Female,2042.0,75.417
2023,Female,2043.0,75.433
2023,Female,2045.0,75.483
2023,Female,2048.0,75.533
2023,Female,2049.0,75.567
2023,Female,2051.0,75.6
2023,Female,2056.0,75.8
2023,Female,2062.0,75.85
2023,Female,2063.0,75.883
2023,Female,2064.0,75.9
2023,Female,2069.0,76.0
2023,Female,2070.0,76.017
2023,Female,2079.0,76.25
2023,Female,2082.0,76.367
2023,Female,2083.0,76.383
2023,Female,2084.0,76.417
2023,Female,2085.0,76.517
2023,Female,2086.0,76.533
2023,Female,2088.0,76.567
2023,Female,2092.0,76.683
2023,Female,2094.0,76.8
2023,Female,2102.0,76.867
2023,Female,2104.0,76.883
2023,Female,2110.0,76.983
2023,Female,2113.0,77.017
2023,Female,2116.0,77.05
2023,Female,2117.0,77.1
2023,Female,2120.0,77.2
2023,Female,2120.0,77.2
2023,Female,2123.0,77.3
2023,Female,2125.0,77.433
2023,Female,2130.0,77.567
2023,Female,2132.0,77.6
2023,Female,2133.0,77.65
2023,Female,2134.0,77.667
2023,Female,2135.0,77.683
2023,Female,2136.0,77.733
2023,Female,2137.0,77.767
2023,Female,2138.0,77.783
2023,Female,2138.0,77.783
2023,Female,2146.0,77.95
2023,Female,2150.0,78.05
2023,Female,2156.0,78.217
2023,Female,2158.0,78.35
2023,Female,2165.0,78.6
2023,Female,2167.0,78.817
2023,Female,2168.0,78.883
2023,Female,2168.0,78.883
2023,Female,2174.0,78.983
2023,Female,2176.0,79.033
2023,Female,2177.0,79.117
2023,Female,2178.0,79.183
2023,Female,2181.0,79.35
2023,Female,2188.0,79.683
2023,Female,2189.0,79.7
2023,Female,2190.0,79.767
2023,Female,2194.0,79.85
2023,Female,2198.0,80.15
2023,Female,2200.0,80.2
2023,Female,2202.0,80.4
2023,Female,2203.0,80.45
2023,Female,2205.0,80.5
2023,Female,2206.0,80.517
2023,Female,2210.0,80.733
2023,Female,2213.0,80.8
2023,Female,2214.0,80.9
2023,Female,2215.0,80.95
2023,Female,2219.0,81.0
2023,Female,2220.0,81.05
2023,Female,2223.0,81.233
2023,Female,2225.0,81.283
2023,Female,2225.0,81.283
2023,Female,2227.0,81.3
2023,Female,2231.0,81.4
2023,Female,2232.0,81.583
2023,Female,2236.0,81.933
2023,Female,2239.0,82.183
2023,Female,2241.0,82.35
2023,Female,2243.0,82.383
2023,Female,2247.0,82.567
2023,Female,2251.0,82.983
2023,Female,2252.0,83.083
2023,Female,2255.0,83.217
2023,Female,2256.0,83.283
2023,Female,2258.0,83.517
2023,Female,2263.0,83.833
2023,Female,2266.0,84.4
2023,Female,2268.0,85.25
2023,Female,2269.0,85.267
2023,Female,2270.0,85.3
2023,Female,2271.0,85.433
2023,Female,2272.0,85.5
2023,Female,2276.0,85.667
2023,Female,2279.0,85.75
2023,Female,2281.0,85.9
2023,Female,2286.0,86.35
2023,Female,2287.0,86.45
2023,Female,2288.0,86.467
2023,Female,2290.0,86.517
2023,Female,2291.0,86.533
2023,Female,2294.0,86.833
2023,Female,2295.0,86.983
2023,Female,2298.0,87.133
2023,Female,2300.0,87.383
2023,Female,2302.0,87.833
2023,Female,2305.0,88.45
2023,Female,2310.0,89.3
2023,Female,2313.0,89.5
2023,Female,2314.0,89.55
2023,Female,2315.0,89.567
2023,Female,2318.0,89.8
2023,Female,2319.0,89.933
2023,Female,2321.0,90.1
2023,Female,2323.0,90.317
2023,Female,2325.0,92.267
2023,Female,2329.0,95.15
2023,Female,2330.0,95.35
2023,Female,2331.0,95.75
2023,Female,2332.0,95.8
2023,Female,2334.0,96.967
2023,Female,2335.0,97.3
2023,Female,2344.0,103.9
2023,Female,2345.0,104.15
2024,Male,1.0,45.45
2024,Male,2.0,45.6
2024,Male,3.0,45.667
2024,Male,4.0,46.483
2024,Male,5.0,46.533
2024,Male,6.0,46.583
2024,Male,9.0,47.567
2024,Male,11.0,47.717
2024,Male,12.0,48.05
2024,Male,13.0,48.25
2024,Male,15.0,48.85
2024,Male,17.0,49.1
2024,Male,18.0,49.483
2024,Male,19.0,49.65
2024,Male,20.0,49.717
2024,Male,21.0,49.867
2024,Male,22.0,49.883
2024,Male,23.0,50.05
2024,Male,24.0,50.15
2024,Male,25.0,50.217
2024,Male,26.0,50.233
2024,Male,26.0,50.233
2024,Male,28.0,50.3
2024,Male,29.0,50.333
2024,Male,31.0,50.417
2024,Male,32.0,50.45
2024,Male,32.0,50.45
2024,Male,34.0,50.583
2024,Male,36.0,50.617
2024,Male,38.0,50.733
2024,Male,39.0,50.75
2024,Male,42.0,50.967
2024,Male,43.0,51.0
2024,Male,44.0,51.033
2024,Male,45.0,51.1
2024,Male,47.0,51.367
2024,Male,48.0,51.467
2024,Male,49.0,51.667
2024,Male,50.0,51.717
2024,Male,51.0,51.8
2024,Male,52.0,51.817
2024,Male,53.0,51.85
2024,Male,55.0,51.967
2024,Male,56.0,52.05
2024,Male,59.0,52.217
2024,Male,61.0,52.283
2024,Male,62.0,52.3
2024,Male,63.0,52.35
2024,Male,63.0,52.35
2024,Male,65.0,52.383
2024,Male,65.0,52.383
2024,Male,68.0,52.417
2024,Male,68.0,52.417
2024,Male,70.0,52.433
2024,Male,72.0,52.5
2024,Male,73.0,52.55
2024,Male,75.0,52.617
2024,Male,76.0,52.7
2024,Male,78.0,52.783
2024,Male,80.0,52.85
2024,Male,81.0,52.883
2024,Male,83.0,52.967
2024,Male,83.0,52.967
2024,Male,85.0,53.0
2024,Male,86.0,53.067
2024,Male,87.0,53.117
2024,Male,89.0,53.2
2024,Male,90.0,53.217
2024,Male,91.0,53.233
2024,Male,94.0,53.4
2024,Male,96.0,53.517
2024,Male,96.0,53.517
2024,Male,98.0,53.567
2024,Male,100.0,53.683
2024,Male,100.0,53.683
2024,Male,103.0,53.733
2024,Male,104.0,53.767
2024,Male,106.0,53.833
2024,Male,109.0,53.883
2024,Male,110.0,53.967
2024,Male,111.0,53.983
2024,Male,115.0,54.15
2024,Male,116.0,54.167
2024,Male,117.0,54.217
2024,Male,118.0,54.25
2024,Male,119.0,54.267
2024,Male,120.0,54.333
2024,Male,121.0,54.35
2024,Male,122.0,54.417
2024,Male,123.0,54.45
2024,Male,124.0,54.517
2024,Male,127.0,54.617
2024,Male,129.0,54.683
2024,Male,130.0,54.733
2024,Male,131.0,54.75
2024,Male,132.0,54.767
2024,Male,134.0,54.8
2024,Male,136.0,54.817
2024,Male,137.0,54.867
2024,Male,137.0,54.867
2024,Male,137.0,54.867
2024,Male,140.0,54.883
2024,Male,140.0,54.883
2024,Male,142.0,54.9
2024,Male,143.0,54.917
2024,Male,144.0,54.95
2024,Male,144.0,54.95
2024,Male,146.0,54.967
2024,Male,146.0,54.967
2024,Male,149.0,54.983
2024,Male,150.0,55.0
2024,Male,151.0,55.017
2024,Male,152.0,55.033
2024,Male,153.0,55.05
2024,Male,154.0,55.083
2024,Male,155.0,55.133
2024,Male,156.0,55.167
2024,Male,158.0,55.183
2024,Male,159.0,55.25
2024,Male,161.0,55.317
2024,Male,161.0,55.317
2024,Male,165.0,55.483
2024,Male,166.0,55.533
2024,Male,167.0,55.55
2024,Male,168.0,55.583
2024,Male,169.0,55.617
2024,Male,169.0,55.617
2024,Male,171.0,55.633
2024,Male,172.0,55.65
2024,Male,173.0,55.667
2024,Male,174.0,55.683
2024,Male,176.0,55.717
2024,Male,176.0,55.717
2024,Male,176.0,55.717
2024,Male,179.0,55.75
2024,Male,180.0,55.767
2024,Male,180.0,55.767
2024,Male,180.0,55.767
2024,Male,183.0,55.8
2024,Male,183.0,55.8
2024,Male,183.0,55.8
2024,Male,187.0,55.833
2024,Male,187.0,55.833
2024,Male,190.0,55.883
2024,Male,191.0,55.917
2024,Male,193.0,55.95
2024,Male,194.0,55.967
2024,Male,195.0,56.05
2024,Male,196.0,56.067
2024,Male,197.0,56.083
2024,Male,197.0,56.083
2024,Male,199.0,56.1
2024,Male,199.0,56.1
2024,Male,199.0,56.1
2024,Male,202.0,56.133
2024,Male,203.0,56.15
2024,Male,204.0,56.183
2024,Male,205.0,56.2
2024,Male,205.0,56.2
2024,Male,208.0,56.217
2024,Male,210.0,56.267
2024,Male,212.0,56.283
2024,Male,213.0,56.3
2024,Male,215.0,56.317
2024,Male,215.0,56.317
2024,Male,217.0,56.333
2024,Male,218.0,56.383
2024,Male,218.0,56.383
2024,Male,220.0,56.4
2024,Male,221.0,56.483
2024,Male,223.0,56.517
2024,Male,223.0,56.517
2024,Male,227.0,56.6
2024,Male,228.0,56.617
2024,Male,229.0,56.633
2024,Male,229.0,56.633
2024,Male,231.0,56.65
2024,Male,233.0,56.667
2024,Male,235.0,56.683
2024,Male,235.0,56.683
2024,Male,239.0,56.717
2024,Male,239.0,56.717
2024,Male,239.0,56.717
2024,Male,243.0,56.783
2024,Male,243.0,56.783
2024,Male,248.0,56.933
2024,Male,248.0,56.933
2024,Male,250.0,56.95
2024,Male,251.0,56.967
2024,Male,253.0,57.033
2024,Male,253.0,57.033
2024,Male,255.0,57.067
2024,Male,255.0,57.067
2024,Male,258.0,57.083
2024,Male,260.0,57.1
2024,Male,261.0,57.117
2024,Male,261.0,57.117
2024,Male,264.0,57.183
2024,Male,265.0,57.2
2024,Male,266.0,57.217
2024,Male,269.0,57.25
2024,Male,270.0,57.267
2024,Male,270.0,57.267
2024,Male,270.0,57.267
2024,Male,270.0,57.267
2024,Male,275.0,57.283
2024,Male,275.0,57.283
2024,Male,277.0,57.3
2024,Male,277.0,57.3
2024,Male,279.0,57.317
2024,Male,281.0,57.333
2024,Male,282.0,57.35
2024,Male,283.0,57.4
2024,Male,285.0,57.417
2024,Male,288.0,57.45
2024,Male,289.0,57.517
2024,Male,289.0,57.517
2024,Male,291.0,57.533
2024,Male,292.0,57.583
2024,Male,293.0,57.6
2024,Male,294.0,57.617
2024,Male,294.0,57.617
2024,Male,294.0,57.617
2024,Male,294.0,57.617
2024,Male,294.0,57.617
2024,Male,299.0,57.683
2024,Male,299.0,57.683
2024,Male,301.0,57.7
2024,Male,303.0,57.733
2024,Male,304.0,57.75
2024,Male,305.0,57.767
2024,Male,305.0,57.767
2024,Male,307.0,57.783
2024,Male,307.0,57.783
2024,Male,309.0,57.8
2024,Male,309.0,57.8
2024,Male,311.0,57.817
2024,Male,312.0,57.833
2024,Male,312.0,57.833
2024,Male,314.0,57.867
2024,Male,318.0,57.933
2024,Male,319.0,57.967
2024,Male,319.0,57.967
2024,Male,319.0,57.967
2024,Male,323.0,57.983
2024,Male,323.0,57.983
2024,Male,325.0,58.083
2024,Male,326.0,58.1
2024,Male,330.0,58.2
2024,Male,330.0,58.2
2024,Male,330.0,58.2
2024,Male,333.0,58.233
2024,Male,333.0,58.233
2024,Male,333.0,58.233
2024,Male,336.0,58.25
2024,Male,337.0,58.267
2024,Male,339.0,58.3
2024,Male,339.0,58.3
2024,Male,339.0,58.3
2024,Male,342.0,58.317
2024,Male,342.0,58.317
2024,Male,345.0,58.35
2024,Male,345.0,58.35
2024,Male,347.0,58.367
2024,Male,347.0,58.367
2024,Male,350.0,58.4
2024,Male,350.0,58.4
2024,Male,352.0,58.417
2024,Male,352.0,58.417
2024,Male,354.0,58.433
2024,Male,354.0,58.433
2024,Male,357.0,58.467
2024,Male,359.0,58.517
2024,Male,359.0,58.517
2024,Male,361.0,58.533
2024,Male,361.0,58.533
2024,Male,363.0,58.55
2024,Male,366.0,58.583
2024,Male,366.0,58.583
2024,Male,369.0,58.617
2024,Male,371.0,58.667
2024,Male,371.0,58.667
2024,Male,374.0,58.717
2024,Male,375.0,58.733
2024,Male,375.0,58.733
2024,Male,377.0,58.75
2024,Male,378.0,58.767
2024,Male,378.0,58.767
2024,Male,382.0,58.833
2024,Male,382.0,58.833
2024,Male,382.0,58.833
2024,Male,382.0,58.833
2024,Male,386.0,58.85
2024,Male,386.0,58.85
2024,Male,386.0,58.85
2024,Male,389.0,58.867
2024,Male,390.0,58.883
2024,Male,390.0,58.883
2024,Male,392.0,58.933
2024,Male,394.0,58.967
2024,Male,395.0,58.983
2024,Male,395.0,58.983
2024,Male,398.0,59.017
2024,Male,398.0,59.017
2024,Male,401.0,59.033
2024,Male,402.0,59.05
2024,Male,402.0,59.05
2024,Male,405.0,59.067
2024,Male,405.0,59.067
2024,Male,407.0,59.083
2024,Male,408.0,59.1
2024,Male,409.0,59.133
2024,Male,409.0,59.133
2024,Male,411.0,59.167
2024,Male,412.0,59.183
2024,Male,413.0,59.267
2024,Male,415.0,59.283
2024,Male,416.0,59.3
2024,Male,418.0,59.383
2024,Male,418.0,59.383
2024,Male,418.0,59.383
2024,Male,421.0,59.4
2024,Male,422.0,59.433
2024,Male,423.0,59.467
2024,Male,423.0,59.467
2024,Male,425.0,59.483
2024,Male,426.0,59.5
2024,Male,426.0,59.5
2024,Male,426.0,59.5
2024,Male,429.0,59.517
2024,Male,430.0,59.533
2024,Male,431.0,59.55
2024,Male,432.0,59.567
2024,Male,433.0,59.6
2024,Male,436.0,59.617
2024,Male,437.0,59.633
2024,Male,437.0,59.633
2024,Male,437.0,59.633
2024,Male,440.0,59.667
2024,Male,440.0,59.667
2024,Male,440.0,59.667
2024,Male,440.0,59.667
2024,Male,445.0,59.683
2024,Male,445.0,59.683
2024,Male,447.0,59.7
2024,Male,447.0,59.7
2024,Male,452.0,59.75
2024,Male,452.0,59.75
2024,Male,454.0,59.767
2024,Male,456.0,59.783
2024,Male,457.0,59.8
2024,Male,458.0,59.817
2024,Male,458.0,59.817
2024,Male,460.0,59.833
2024,Male,460.0,59.833
2024,Male,460.0,59.833
2024,Male,463.0,59.867
2024,Male,463.0,59.867
2024,Male,465.0,59.883
2024,Male,465.0,59.883
2024,Male,465.0,59.883
2024,Male,468.0,59.917
2024,Male,469.0,59.933
2024,Male,469.0,59.933
2024,Male,471.0,59.95
2024,Male,473.0,59.983
2024,Male,473.0,59.983
2024,Male,473.0,59.983
2024,Male,478.0,60.033
2024,Male,478.0,60.033
2024,Male,480.0,60.05
2024,Male,482.0,60.067
2024,Male,482.0,60.067
2024,Male,484.0,60.083
2024,Male,484.0,60.083
2024,Male,486.0,60.1
2024,Male,486.0,60.1
2024,Male,488.0,60.117
2024,Male,488.0,60.117
2024,Male,488.0,60.117
2024,Male,491.0,60.133
2024,Male,491.0,60.133
2024,Male,493.0,60.167
2024,Male,494.0,60.183
2024,Male,494.0,60.183
2024,Male,496.0,60.2
2024,Male,496.0,60.2
2024,Male,498.0,60.217
2024,Male,499.0,60.233
2024,Male,501.0,60.25
2024,Male,502.0,60.267
2024,Male,504.0,60.3
2024,Male,505.0,60.317
2024,Male,505.0,60.317
2024,Male,507.0,60.333
2024,Male,509.0,60.367
2024,Male,510.0,60.383
2024,Male,512.0,60.417
2024,Male,513.0,60.433
2024,Male,513.0,60.433
2024,Male,516.0,60.467
2024,Male,516.0,60.467
2024,Male,516.0,60.467
2024,Male,516.0,60.467
2024,Male,520.0,60.483
2024,Male,522.0,60.5
2024,Male,522.0,60.5
2024,Male,524.0,60.517
2024,Male,525.0,60.533
2024,Male,525.0,60.533
2024,Male,527.0,60.55
2024,Male,527.0,60.55
2024,Male,531.0,60.583
